,room_id,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
5539,7556143,33564318,Entire home/apt,,5,4,1,1,68,1,35.699008,139.704559
5540,7556160,35290507,Entire home/apt,,5,,2,1,65,,35.717208,139.675836
5541,7556164,35290507,Entire home/apt,3,5,2,1,0,25,2,35.717334,139.675634
5542,7556177,10905190,Entire home/apt,,,,1,1,80,,35.67447,139.689532
5543,7557113,23914834,Entire home/apt,3,4.5,2,0,1,86,1,35.689572,139.703327
5544,7557541,23914834,Entire home/apt,4,5,2,0,1,86,1,35.687417,139.704055
5545,7561217,33564318,Entire home/apt,3,4.5,5,1,1,74,1,35.703337,139.697067
5546,7562567,29410164,Entire home/apt,,,,1,2,172,1,35.719421,139.865502
5547,7563137,38292042,Entire home/apt,,,5,1,1,79,1,35.691305,139.706252
5548,7563451,31889809,Entire home/apt,,,4,2,1,48,2,35.71613,139.796544
5549,7564292,34483940,Private room,,,5,1,1,103,1,35.695089,139.70275
5550,7564374,33262409,Entire home/apt,,,4,0,1,65,1,35.709235,139.812261
5551,7564848,39593646,Entire home/apt,,,5,2,1.5,159,3,35.702379,139.691369
5552,7564912,28439269,Entire home/apt,,,4,1,1,70,2,35.665141,139.731372
5553,7564963,39145146,Entire home/apt,,,5,2,1,147,1,35.709485,139.717909
5554,7565314,34028041,Entire home/apt,4,5,5,2,1,95,,35.733059,139.716573
5555,7565525,39479873,Entire home/apt,,,2,2,1,60,1,35.703179,139.626583
5556,7566286,39433018,Entire home/apt,,5,,1,1.5,80,2,35.670017,139.726414
5557,7566361,14400143,Entire home/apt,,,,3,1,147,1,35.695346,139.670867
5558,7566608,23390880,Entire home/apt,5,5,2,1,1,56,1,35.675211,139.671922
5559,7566699,9669786,Entire home/apt,3,3.5,3,0,1,60,1,35.66008,139.696009
5560,7566761,35946508,Entire home/apt,,,,2,1,147,1,35.659503,139.74022
5561,7568070,39667463,Private room,,,1,1,0,259,1,35.657439,139.734086
5562,7568660,23052085,Entire home/apt,,,5,2,1,60,2,35.72062,139.719727
5563,7570516,39690941,Entire home/apt,4,5,3,1,1,58,2,35.696621,139.776149
5564,7571249,39694568,Entire home/apt,,,,3,1,110,2,35.698377,139.709202
5565,7571733,33933618,Private room,,4.5,2,1,1,16,,35.600412,139.751039
5566,7576560,38340833,Entire home/apt,,,,2,1,20,2,35.627175,139.737877
5567,7577194,19419610,Private room,,5,4,1,1,65,2,35.694833,139.816468
5568,7580600,21097975,Entire home/apt,,,3,1,1,69,1,35.679267,139.615954
5569,7581562,37027199,Entire home/apt,,5,2,1,1,190,1,35.664968,139.715404
5570,7582925,29443,Private room,,5,2,1,1,35,1,35.584054,139.716573
5571,7583170,19836605,Private room,,5,2,1,1,47,,35.660021,139.718265
5572,7583550,31619756,Entire home/apt,,5,4,0,1,52,2,35.727206,139.711456
5573,7584031,23538073,Private room,4,5,2,1,1,39,1,35.654916,139.675049
5574,7584045,23808371,Private room,,,2,1,1,59,1,35.624226,139.730217
5575,7584138,6109925,Entire home/apt,,,3,1,1,59,2,35.73032,139.731976
5576,7584150,39772541,Entire home/apt,,,2,1,1,68,1,35.630481,139.655789
5577,7584343,39773704,Private room,,,1,1,1,66,1,35.620778,139.726426
5578,7585337,23733040,Entire home/apt,,,,2,1,121,1,35.681289,139.697274
5579,7585399,39087322,Private room,,,2,1,1,39,1,35.729823,139.697518
5580,7585423,35204867,Entire home/apt,3,4.5,5,2,1,56,1,35.705612,139.797616
5581,7585760,39782027,Entire home/apt,,5,1,1,1,50,1,35.728125,139.841149
5582,7587052,39788602,Private room,,,4,1,1,200,1,35.662889,139.694904
5583,7587361,21427117,Entire home/apt,,,2,0,1,56,7,35.693203,139.711527
5584,7587780,2709113,Entire home/apt,4,5,4,0,1,108,1,35.64012,139.710791
5585,7588229,11280286,Entire home/apt,,,,3,1,100,2,35.705891,139.791187
5586,7589213,22669876,Entire home/apt,,,3,1,1,82,2,35.656278,139.704261
5587,7589712,16601126,Entire home/apt,,4.5,4,0,1,69,2,35.657306,139.696083
5588,7589930,22430953,Entire home/apt,,,2,1,1,86,1,35.710409,139.80246
5589,7589971,37282251,Entire home/apt,,4,,3,1,84,2,35.660649,139.802147
5590,7590007,38808766,Entire home/apt,,4.5,4,2,1,85,2,35.708247,139.787873
5591,7590966,22670659,Shared room,,,2,1,1,26,1,35.610091,139.729234
5592,7591324,39075771,Entire home/apt,,5,2,1,1,50,1,35.734164,139.718085
5593,7591902,36199381,Entire home/apt,4,5,3,1,1,65,2,35.68808,139.710241
5594,7592132,39090916,Shared room,,,1,1,1,86,1,35.613377,139.687427
5595,7592853,28843098,Entire home/apt,3,4.5,3,1,1,62,3,35.694987,139.69225
5596,7592993,35686873,Private room,,5,2,1,1,39,1,35.630479,139.737864
5597,7594772,37027199,Entire home/apt,,5,2,1,1,100,1,35.629982,139.716426
5598,7601005,27766247,Entire home/apt,,4,2,1,1,121,2,35.6529,139.697839
5599,7601267,5237469,Private room,,4,2,1,1.5,60,3,35.694151,139.709465
5600,7602229,35520307,Entire home/apt,,5,,1,1,130,2,35.694458,139.783386
5601,7602485,38412146,Private room,,4,2,1,2,22,4,35.73043,139.836836
5602,7602537,5237469,Private room,,4,2,1,1.5,56,3,35.692636,139.710332
5603,7603011,39434656,Private room,,,1,1,1.5,32,1,35.665573,139.669942
5604,7603021,39589592,Entire home/apt,3,4.5,4,1,1,56,1,35.655046,139.641368
5605,7603672,26102150,Entire home/apt,,5,4,1,1,78,1,35.696335,139.79496
5606,7603991,26780881,Private room,,,2,1,1,85,1,35.674653,139.670432
5607,7604003,39879236,Entire home/apt,,,,2,1,155,1,35.703225,139.756384
5608,7604007,3650975,Entire home/apt,,,2,1,1,62,14,35.689818,139.690648
5609,7604264,39881467,Entire home/apt,,4,3,1,1,73,2,35.711398,139.7971
5610,7604395,13366688,Entire home/apt,,,4,2,1,276,1,35.669448,139.672842
5611,7604500,13366688,Entire home/apt,,,3,1,1,259,1,35.66787,139.674022
5612,7604519,39099191,Entire home/apt,,,4,3,1,103,,35.713312,139.789033
5613,7604838,39885654,Entire home/apt,,,3,1,1,172,1,35.663118,139.694041
5614,7605164,39887230,Entire home/apt,,,3,3,1,85,1,35.643387,139.64925
5615,7605210,20535854,Private room,,5,3,1,1,27,1,35.733481,139.72631
5616,7605822,9610735,Entire home/apt,,5,3,1,1,70,2,35.69182,139.687486
5617,7607106,22634178,Entire home/apt,,4.5,3,1,1,81,2,35.720187,139.783874
5618,7611258,38655722,Private room,,,1,1,1,34,1,35.704477,139.63025
5619,7611397,20748613,Entire home/apt,,,4,1,1,69,2,35.657066,139.695869
5620,7611482,39788809,Entire home/apt,,,5,1,1,86,2,35.711291,139.803905
5621,7612816,27833759,Entire home/apt,,4.5,,1,1,164,3,35.668205,139.769827
5622,7613812,26226948,Entire home/apt,,,3,1,1,69,1,35.712201,139.794502
5623,7614842,39861990,Entire home/apt,3,5,3,1,1,52,1,35.667077,139.673527
5624,7616446,31469196,Shared room,,,4,1,1.5,23,3,35.693947,139.696427
5625,7620339,36041825,Entire home/apt,,,5,1,1,55,2,35.697413,139.754937
5626,7620365,39968288,Private room,,,1,1,1,55,1,35.65953,139.7556
5627,7620507,17355361,Entire home/apt,4,4.5,3,1,1,95,2,35.68835,139.711904
5628,7620810,38412146,Private room,,2,2,1,2,22,4,35.729814,139.835068
5629,7621270,4244615,Entire home/apt,,,,2,1,129,2,35.650972,139.735701
5630,7622000,10770185,Entire home/apt,4,5,4,1,1,80,2,35.693981,139.703919
5631,7622193,39880750,Private room,,,1,1,1,120,1,35.642854,139.70912
5632,7622512,39984711,Entire home/apt,,,4,2,1,559,1,35.670164,139.77876
5633,7622574,37529042,Private room,,5,2,1,1,30,1,35.709664,139.637207
5634,7623858,39992129,Entire home/apt,,,4,1,1,60,1,35.681139,139.723636
5635,7623940,3942708,Entire home/apt,,5,3,0,1,70,,35.686482,139.697171
5636,7625459,39305584,Entire home/apt,3,5,,2,1,198,,35.651657,139.736955
5637,7625528,20957992,Entire home/apt,,4.5,3,2,1,66,3,35.701931,139.706068
5638,7625745,34984244,Entire home/apt,,5,,2,1,76,1,35.654921,139.816325
5639,7625760,39090093,Shared room,,4,,1,1,13,1,35.685298,139.690922
5640,7625865,39998609,Private room,,5,2,1,1,51,2,35.689453,139.670801
5641,7625868,20535854,Private room,,5,2,1,1,24,1,35.73406,139.725872
5642,7626254,40005498,Entire home/apt,,,4,2,1,431,1,35.619792,139.731328
5643,7627275,40009729,Entire home/apt,3,4.5,2,0,1,94,3,35.690044,139.707935
5644,7627582,40012493,Entire home/apt,,,4,1,1,50,1,35.682738,139.722068
5645,7628084,30991621,Entire home/apt,,,2,1,1,42,3,35.726427,139.624371
5646,7628518,40017701,Entire home/apt,,3,,2,1,60,1,35.681934,139.72206
5647,7630128,27861799,Entire home/apt,,,,5,1,175,2,35.702764,139.692314
5648,7633106,22843422,Entire home/apt,4,5,3,1,1,65,1,35.741721,139.747217
5649,7636245,34006502,Entire home/apt,,5,4,1,1,78,3,35.713408,139.810518
5650,7636729,40030773,Entire home/apt,,,3,1,1,112,1,35.700465,139.693505
5651,7637120,32946550,Private room,,,2,1,1,26,3,35.689283,139.901994
5652,7638121,2640521,Private room,,5,1,1,1,25,2,35.645241,139.667609
5653,7638258,39090093,Shared room,,4,,1,1,13,1,35.686833,139.691526
5654,7638369,39090093,Shared room,,,,1,1,13,1,35.686444,139.690912
5655,7638402,34079030,Entire home/apt,,,,2,1,172,1,35.699174,139.706894
5656,7638422,39090093,Shared room,,,,1,1,13,1,35.685547,139.691221
5657,7638458,39090093,Shared room,,4,,1,1,13,1,35.686844,139.691277
5658,7638504,39090093,Shared room,,,,1,1,13,1,35.686346,139.691763
5659,7638675,20154236,Entire home/apt,,,2,1,1,56,1,35.629241,139.634652
5660,7638745,21864510,Entire home/apt,,5,,1,1,147,1,35.697121,139.713715
5661,7639391,24353485,Entire home/apt,,,,0,1,200,1,35.663516,139.694848
5662,7639478,39314421,Entire home/apt,,5,2,1,1,70,1,35.697722,139.686619
5663,7639809,40087532,Private room,,3,2,1,1,55,1,35.664253,139.734971
5664,7640015,39985424,Entire home/apt,,,4,1,1,73,,35.780012,139.726309
5665,7640554,39986104,Entire home/apt,,,,2,1,103,2,35.713448,139.789672
5666,7641713,27335625,Private room,,,5,1,1,73,2,35.732018,139.726974
5667,7641725,29569793,Entire home/apt,,,,3,1.5,259,1,35.665026,139.748452
5668,7641736,27335625,Private room,,,,1,1,95,2,35.731861,139.726523
5669,7641752,27335625,Private room,,4,1,1,1,39,2,35.730311,139.728255
5670,7641757,27335625,Private room,,4,4,1,1,69,2,35.731,139.727469
5671,7642519,39869201,Entire home/apt,,,2,2,1,172,1,35.67975,139.693056
5672,7642779,19013856,Entire home/apt,,,2,1,1,86,1,35.666582,139.706911
5673,7643408,6279862,Private room,,,1,1,1,60,2,35.738882,139.756338
5674,7643669,18808694,Shared room,,5,,1,3,22,1,35.69487,139.767742
5675,7644123,36790874,Entire home/apt,,5,4,1,1,60,2,35.685192,139.698827
5676,7644774,40114095,Private room,,5,1,1,1,22,1,35.716983,139.633725
5677,7644870,13095216,Shared room,,,2,1,1,103,1,35.693667,139.686392
5678,7645094,40114095,Shared room,,,2,1,1,14,1,35.716215,139.633391
5679,7646033,16607587,Entire home/apt,,5,2,1,1,61,1,35.741465,139.728651
5680,7646159,28843098,Entire home/apt,,5,3,1,1,73,3,35.686371,139.70393
5681,7646306,40092595,Entire home/apt,,,3,1,1,52,3,35.714726,139.698315
5682,7647674,38340833,Entire home/apt,,,4,1,1,20,1,35.680437,139.685513
5683,7649415,24532410,Entire home/apt,,,1,1,1,172,1,35.626205,139.7394
5684,7650443,35700934,Entire home/apt,,4,3,1,1,60,1,35.681774,139.780758
5685,7651558,40152651,Private room,,5,2,1,1,30,2,35.668121,139.631459
5686,7651843,17460316,Entire home/apt,,,,2,1,172,1,35.711539,139.704341
5687,7651933,29196977,Entire home/apt,,,4,0,1,60,2,35.698457,139.77697
5688,7652289,38412146,Private room,,3,2,1,2,22,4,35.730044,139.835284
5689,7652325,38412146,Private room,,4,2,1,2,22,4,35.731261,139.836834
5690,7652384,38412146,Private room,,,2,1,2,22,4,35.72972,139.836697
5691,7652449,5777751,Private room,,,2,1,1,54,1,35.653511,139.701896
5692,7652839,40083194,Entire home/apt,,5,,1,1,103,2,35.690377,139.711744
5693,7652911,39090093,Shared room,,,2,1,1,17,1,35.686189,139.699936
5694,7652925,40083194,Entire home/apt,,,,1,1,103,2,35.688739,139.711389
5695,7652999,39090093,Shared room,,5,2,1,1,17,1,35.684743,139.700043
5696,7653095,39090093,Private room,,3,3,1,1,52,1,35.685256,139.699454
5697,7653417,31188759,Private room,,,2,1,1,103,1,35.693261,139.711017
5698,7653573,20106774,Private room,,4,2,1,2,21,5,35.736351,139.731017
5699,7653977,26175576,Entire home/apt,,,,2,1.5,129,3,35.663793,139.728943
5700,7654032,40170941,Private room,,,2,1,1,56,1,35.67442,139.790023
5701,7654551,37370207,Entire home/apt,,,,2,1,129,1,35.715687,139.79612
5702,7655074,40175830,Private room,,,1,1,1,39,1,35.699654,139.705657
5703,7655124,22565899,Shared room,,5,1,1,1,14,1,35.750093,139.694609
5704,7655265,40178224,Entire home/apt,,5,,3,1,121,1,35.698968,139.707066
5705,7655419,904063,Entire home/apt,,,,2,1,112,1,35.663976,139.698854
5706,7655510,30889597,Entire home/apt,,5,,1,1,57,2,35.68669,139.693213
5707,7655820,18808694,Shared room,,5,,1,3,22,1,35.696395,139.767766
5708,7656766,22977513,Entire home/apt,,,3,1,1,68,1,35.672341,139.794001
5709,7658231,40195729,Shared room,,,1,1,1,172,1,35.728935,139.601015
5710,7659565,29679572,Entire home/apt,,5,,1,1,78,2,35.649031,139.711047
5711,7659842,35682365,Private room,,,2,1,2,58,1,35.687751,139.686835
5712,7664296,37545887,Entire home/apt,,2,4,1,1,70,2,35.693482,139.691276
5713,7664875,25442899,Entire home/apt,4,5,3,1,1,86,,35.690824,139.685462
5714,7665118,7810221,Entire home/apt,,3,5,0,1,58,1,35.653351,139.70141
5715,7665167,27569578,Entire home/apt,,5,,1,1,86,1,35.655797,139.698035
5716,7665345,29566128,Entire home/apt,,,,2,1,65,2,35.584357,139.709221
5717,7665595,34790225,Entire home/apt,,,4,1,1,128,1,35.671557,139.769941
5718,7665605,29311815,Private room,,,3,1,1,60,1,35.625322,139.709077
5719,7665925,24248235,Entire home/apt,,,4,1,1,72,1,35.747746,139.754138
5720,7665975,25080822,Entire home/apt,,,4,1,1,52,2,35.738356,139.714905
5721,7666290,31210996,Entire home/apt,,5,3,1,1,80,2,35.70139,139.769531
5722,7666666,40250286,Entire home/apt,,,1,1,1,69,1,35.663675,139.728568
5723,7667296,8008190,Private room,,,1,1,1,60,4,35.680313,139.775915
5724,7667500,27511702,Entire home/apt,,,5,3,1,75,1,35.718599,139.792514
5725,7667760,40256540,Entire home/apt,,,3,1,1,60,1,35.717062,139.77994
5726,7668185,40257453,Private room,,4,2,1,1,34,1,35.689117,139.712126
5727,7668721,14222549,Entire home/apt,,,3,1,1,60,1,35.713365,139.777267
5728,7668843,22429194,Entire home/apt,,5,4,0,1,69,1,35.6579,139.697767
5729,7668882,32018804,Entire home/apt,,,3,1,1,112,1,35.702111,139.69446
5730,7669024,18808694,Shared room,,,,1,3,22,1,35.695845,139.766062
5731,7670376,21469769,Entire home/apt,,4.5,4,1,1,69,1,35.702165,139.700007
5732,7670961,13595351,Private room,,,2,1,1,39,1,35.699777,139.635543
5733,7671204,40277866,Entire home/apt,,,2,1,1,69,1,35.711139,139.703897
5734,7671713,21546295,Entire home/apt,,,3,1,1,75,1,35.685873,139.691757
5735,7672103,40071983,Private room,,5,3,1,1,29,2,35.647347,139.717028
5736,7672285,36763683,Entire home/apt,,4,5,1,1,57,1,35.735807,139.708732
5737,7672368,904063,Entire home/apt,,5,,2,1,129,1,35.665237,139.699358
5738,7673094,36763683,Shared room,,5,5,1,1,21,1,35.732016,139.705526
5739,7673276,27756981,Entire home/apt,,,4,1,1,73,,35.689417,139.702101
5740,7673927,11170782,Shared room,,,,1,6,352,1,35.727543,139.781169
5741,7678625,37087088,Entire home/apt,,,4,1,1,120,1,35.657657,139.694134
5742,7678874,37087088,Entire home/apt,,5,4,1,1,100,1,35.65748,139.696419
5743,7679677,39787654,Shared room,,,1,1,1,17,1,35.73068,139.739602
5744,7679919,26953957,Entire home/apt,,,,3,1,177,1,35.720771,139.813246
5745,7679999,39321301,Entire home/apt,,,,6,1.5,129,2,35.714898,139.681649
5746,7680166,40333334,Entire home/apt,,,2,0,1,80,1,35.656156,139.691151
5747,7680544,5764285,Entire home/apt,,,,3,1,30,1,35.746316,139.732946
5748,7680791,40338501,Entire home/apt,,,3,1,1,73,2,35.687543,139.716561
5749,7680820,36862484,Entire home/apt,,,2,1,1,69,3,35.671724,139.772748
5750,7680878,39115311,Entire home/apt,,4,5,1,1,102,1,35.709749,139.793121
5751,7680982,15790206,Shared room,,,2,1,1,17,3,35.707978,139.639036
5752,7680988,40283955,Entire home/apt,,4,4,0,1,42,2,35.639622,139.673778
5753,7681097,1517461,Private room,,5,2,1,2,47,2,35.697858,139.827217
5754,7681161,17460316,Entire home/apt,,,,2,1,172,1,35.71143,139.705311
5755,7681206,30738242,Entire home/apt,,,3,2,1,39,2,35.721841,139.633972
5756,7681913,33083158,Entire home/apt,4,4.5,4,1,1,60,1,35.636234,139.646242
5757,7682386,40166259,Entire home/apt,,5,5,1,1,52,2,35.636766,139.644153
5758,7683474,40175830,Private room,,,1,1,1,39,1,35.69919,139.690949
5759,7685067,31451420,Entire home/apt,,,,1,1,132,,35.664792,139.736943
5760,7685083,40360297,Entire home/apt,,,2,1,1,103,1,35.661344,139.699959
5761,7685637,35172911,Entire home/apt,,,4,1,1,72,3,35.686326,139.693033
5762,7686433,2547513,Entire home/apt,,,2,1,1,56,1,35.695971,139.710274
5763,7686725,40200307,Entire home/apt,,4,2,1,1,80,1,35.671733,139.772522
5764,7686918,15080116,Private room,,3.5,2,1,1,30,1,35.714229,139.705899
5765,7687199,36105826,Entire home/apt,,,4,2,1,85,2,35.668721,139.690018
5766,7688270,40344857,Entire home/apt,,5,,3,1,215,1,35.724274,139.705903
5767,7689088,21859152,Entire home/apt,,,,3,1.5,299,3,35.693059,139.709535
5768,7689688,35303791,Entire home/apt,,,,7,3,550,3,35.689203,139.725132
5769,7690992,29076197,Entire home/apt,,5,5,0,1,118,2,35.657441,139.749934
5770,7691298,33564318,Entire home/apt,,4.5,,1,1,120,1,35.700664,139.709563
5771,7691421,33564318,Entire home/apt,,5,4,1,1,68,1,35.691958,139.707363
5772,7691507,33564318,Entire home/apt,,,4,1,1,68,1,35.692261,139.707891
5773,7692023,40395984,Entire home/apt,,,4,1,1,68,2,35.70352,139.706691
5774,7697050,35933627,Entire home/apt,,,3,1,1,60,1,35.645542,139.690998
5775,7697308,28312376,Entire home/apt,,,2,1,1,43,1,35.643454,139.714212
5776,7697564,1517461,Private room,,,2,1,2,47,2,35.698415,139.828724
5777,7697723,37087088,Entire home/apt,,,4,2,1,80,1,35.676276,139.670103
5778,7697840,1517461,Private room,,5,1,1,2,47,2,35.699877,139.827337
5779,7698410,22634178,Entire home/apt,,5,3,1,1,39,2,35.651059,139.679102
5780,7698547,40436140,Entire home/apt,,,2,1,1,82,,35.698292,139.703825
5781,7698737,25282028,Entire home/apt,,5,,1,1,447,1,35.714242,139.792912
5782,7698975,40439440,Private room,,,2,1,1,34,1,35.707493,139.789788
5783,7699256,24428017,Shared room,,,3,1,1,29,1,35.664494,139.734398
5784,7699316,4117122,Private room,,,2,1,0,34,2,35.641017,139.746776
5785,7699762,2578693,Entire home/apt,,5,,2,1,125,2,35.662673,139.727501
5786,7699996,6018539,Entire home/apt,,,5,1,1,26,2,35.648791,139.664247
5787,7700049,14254091,Entire home/apt,,,4,1,1,100,2,35.607045,139.647193
5788,7700079,14254091,Entire home/apt,,,,1,1,180,2,35.692585,139.708685
5789,7700143,27211680,Entire home/apt,,,,2,1,259,2,35.702488,139.693894
5790,7700225,31317642,Private room,,5,2,1,1,39,1,35.714302,139.78188
5791,7700238,20393390,Entire home/apt,,5,4,1,1,69,3,35.689476,139.702962
5792,7700431,38444042,Entire home/apt,,,4,2,1,155,1,35.659802,139.693686
5793,7700504,40071983,Private room,,,2,1,1,33,2,35.646013,139.716942
5794,7700632,39773189,Entire home/apt,,,,2,1,136,2,35.661411,139.728272
5795,7701230,36396432,Entire home/apt,,,2,1,1,73,1,35.65976,139.705657
5796,7702058,36396432,Entire home/apt,,,2,1,0.5,47,1,35.697552,139.696821
5797,7702457,37393152,Entire home/apt,,,4,2,1,70,2,35.73758,139.796745
5798,7702690,38961181,Entire home/apt,,4.5,3,1,1,65,1,35.693679,139.691812
5799,7702764,32807017,Entire home/apt,,,,2,1,186,1,35.630626,139.7176
5800,7703420,35204867,Entire home/apt,,,,3,1,129,1,35.720634,139.713005
5801,7704115,40469823,Shared room,,,1,1,1,22,1,35.584419,139.680599
5802,7704231,40470592,Private room,,,3,1,1,39,1,35.734858,139.7316
5803,7704343,40468610,Private room,,5,5,1,1,54,1,35.713771,139.80853
5804,7704554,28947121,Entire home/apt,,4,2,1,1,58,,35.664959,139.773597
5805,7705751,22781922,Entire home/apt,,,4,1,1,100,2,35.668572,139.770549
5806,7708246,40485215,Entire home/apt,,,1,1,2.5,28,1,35.689335,139.85124
5807,7708263,39700066,Entire home/apt,,5,4,1,1,103,2,35.656467,139.706057
5808,7709216,561814,Entire home/apt,,,2,1,1,73,5,35.690439,139.710979
5809,7710187,40501741,Entire home/apt,,,,3,1.5,99,1,35.707885,139.685507
5810,7712894,40518791,Entire home/apt,,5,2,0,1,55,,35.67287,139.671704
5811,7715288,40529434,Entire home/apt,,,4,0,1,77,,35.657229,139.692519
5812,7716587,13490254,Entire home/apt,,,2,1,1,52,7,35.664476,139.668688
5813,7717179,20555896,Entire home/apt,,5,4,1,1,60,2,35.685781,139.687894
5814,7717381,20459284,Entire home/apt,,,,7,3,300,1,35.687085,139.724622
5815,7717758,40549927,Private room,,4.5,3,1,1,43,2,35.741773,139.708447
5816,7717864,37008472,Entire home/apt,,,2,1,1,82,1,35.657012,139.662636
5817,7718049,18304045,Entire home/apt,,5,2,1,1,67,1,35.674056,139.789297
5818,7718149,34331706,Entire home/apt,,5,5,1,1,75,2,35.709507,139.793517
5819,7718322,6109925,Entire home/apt,,,,2,1,155,1,35.729817,139.729141
5820,7718839,27721190,Entire home/apt,,5,,1,1,172,1,35.668845,139.767898
5821,7719257,40340110,Entire home/apt,,,2,1,1,86,1,35.737907,139.70515
5822,7720304,15263315,Entire home/apt,,,4,1,1,128,1,35.657146,139.707192
5823,7720334,24455883,Entire home/apt,,,4,2,1,50,2,35.723021,139.72299
5824,7720572,25504316,Private room,,,,1,2,431,1,35.680622,139.771188
5825,7720696,36105826,Entire home/apt,,,3,2,1,100,2,35.688467,139.774897
5826,7720721,34331706,Entire home/apt,,,3,1,1,65,2,35.696903,139.714352
5827,7720901,40566840,Entire home/apt,,,2,0,1,70,1,35.675986,139.785364
5828,7721554,17581677,Entire home/apt,,,2,1,1,64,2,35.670343,139.666455
5829,7721870,40572562,Private room,,,3,1,1,78,1,35.694153,139.773314
5830,7723526,26953957,Private room,,5,3,1,1,43,1,35.69885,139.805955
5831,7724218,855983,Private room,,,1,1,1,33,2,35.700966,139.782062
5832,7727053,38812239,Entire home/apt,,,,4,1,286,1,35.710127,139.819229
5833,7727656,37945656,Entire home/apt,,,,2,1,47,1,35.757941,139.694184
5834,7733212,27667098,Entire home/apt,,,,1,1,138,1,35.641622,139.715088
5835,7733871,40438215,Entire home/apt,,,4,2,1,247,1,35.693337,139.769878
5836,7733995,32660716,Private room,,,1,1,1,52,1,35.658149,139.771395
5837,7734203,37030166,Entire home/apt,,,3,1,1,56,1,35.689127,139.709058
5838,7734708,40438215,Entire home/apt,,5,4,2,1,247,1,35.692334,139.768945
5839,7735053,17939020,Entire home/apt,,,3,1,1,78,1,35.641484,139.675403
5840,7735121,25889441,Entire home/apt,,4,3,1,1,65,3,35.697865,139.704382
5841,7735781,35204867,Entire home/apt,3,4.5,5,2,1,56,1,35.688262,139.681755
5842,7735783,28998306,Entire home/apt,,,3,1,1,86,1,35.685542,139.807074
5843,7735971,40658420,Entire home/apt,,,5,1,1,113,1,35.709254,139.790186
5844,7736010,39900534,Entire home/apt,,,2,1,1,75,1,35.686833,139.692166
5845,7736040,7729815,Entire home/apt,,,2,0,1,59,1,35.656714,139.733316
5846,7736511,10937995,Entire home/apt,,,5,2,1,78,3,35.614086,139.703909
5847,7736712,18184726,Private room,6,5,3,1,1,43,,35.712123,139.667157
5848,7736980,3161518,Entire home/apt,,,,2,2,121,1,35.732692,139.727657
5849,7737020,40663612,Private room,,,1,1,1.5,17,,35.606896,139.664567
5850,7738678,23544704,Private room,,4,2,1,1.5,10,1,35.727494,139.774586
5851,7738944,23544704,Private room,,,2,1,1.5,10,1,35.728281,139.781977
5852,7739318,20334425,Entire home/apt,,,,2,1,147,1,35.723386,139.711052
5853,7739871,34550824,Entire home/apt,,,5,0,1,95,1,35.698381,139.756502
5854,7741031,40553944,Entire home/apt,,,3,1,1,59,3,35.695146,139.696156
5855,7741505,40690211,Private room,,,1,1,1,103,1,35.650829,139.729752
5856,7742328,1306308,Entire home/apt,,,2,1,1,54,,35.743512,139.801036
5857,7742423,1114915,Shared room,3,4.5,2,1,1,13,1,35.758842,139.70202
5858,7742656,40696709,Entire home/apt,,,2,0,0.5,63,2,35.702016,139.669182
5859,7742891,34628070,Entire home/apt,,5,4,1,1,57,1,35.691222,139.712344
5860,7743328,21721769,Entire home/apt,,4,2,1,1,40,2,35.665285,139.729231
5861,7743439,40698971,Entire home/apt,,,2,1,1,47,,35.555682,139.725452
5862,7748893,11529651,Private room,,,1,1,1,17,1,35.728163,139.662521
5863,7749675,24902964,Entire home/apt,,,4,1,1,103,1,35.665842,139.719207
5864,7749747,33463638,Entire home/apt,,,1,1,1,52,3,35.691495,139.710963
5865,7749762,40739835,Private room,,,2,1,1,40,1,35.776742,139.682776
5866,7750096,8890341,Entire home/apt,,,2,0,1,52,3,35.704891,139.791173
5867,7750463,22634178,Entire home/apt,,,,3,1,116,2,35.68876,139.679563
5868,7750564,29013672,Entire home/apt,,,1,1,1,59,1,35.66147,139.75359
5869,7750725,40745052,Private room,,5,2,1,1,73,1,35.655208,139.698252
5870,7750728,40747789,Entire home/apt,,,,5,1,43,1,35.709086,139.860926
5871,7750942,6378336,Entire home/apt,,,,3,1,145,,35.637304,139.67147
5872,7750952,40234303,Entire home/apt,,5,2,1,1,52,1,35.697745,139.69574
5873,7751046,40750327,Entire home/apt,3,5,4,3,1,31,1,35.792294,139.792168
5874,7751193,16262010,Private room,,,2,1,1,84,1,35.740049,139.706809
5875,7751665,40564441,Entire home/apt,,5,2,1,1,73,1,35.66772,139.738508
5876,7752829,21720686,Entire home/apt,,,4,1,1,47,1,35.703031,139.704754
5877,7753191,38206178,Entire home/apt,,3,3,1,1,43,,35.708068,139.739027
5878,7754062,38216568,Entire home/apt,,,5,1,1,59,2,35.693845,139.711785
5879,7755012,11437045,Private room,,,3,1,1,60,1,35.712116,139.815442
5880,7755107,38066639,Entire home/apt,,,2,1,1,84,1,35.652887,139.699732
5881,7755649,37983612,Entire home/apt,,5,4,1,1,57,2,35.727009,139.773632
5882,7756492,21516971,Entire home/apt,,,3,0,1,79,1,35.647815,139.71065
5883,7757038,39185185,Entire home/apt,,,,2,1,90,2,35.687433,139.725696
5884,7758647,31437932,Entire home/apt,,,5,2,1,103,2,35.662835,139.728055
